,code,country,date,cases,daysGT100,logCases
5013,HUN,Hungary,2020-03-22,131.0,1.0,4.875197323201151
5014,HUN,Hungary,2020-03-23,167.0,2.0,5.117993812416755
5015,HUN,Hungary,2020-03-24,187.0,3.0,5.231108616854587
5016,HUN,Hungary,2020-03-25,226.0,4.0,5.420534999272286
5017,HUN,Hungary,2020-03-26,261.0,5.0,5.564520407322694
5018,HUN,Hungary,2020-03-27,300.0,6.0,5.703782474656201
5019,HUN,Hungary,2020-03-28,343.0,7.0,5.8377304471659395
5020,HUN,Hungary,2020-03-29,408.0,8.0,6.0112671744041615
5021,HUN,Hungary,2020-03-30,447.0,9.0,6.102558594613569
5022,HUN,Hungary,2020-03-31,492.0,10.0,6.198478716492308
5023,HUN,Hungary,2020-04-01,525.0,11.0,6.263398262591624
5024,HUN,Hungary,2020-04-02,585.0,12.0,6.371611847231857
5025,HUN,Hungary,2020-04-03,623.0,13.0,6.434546518787453
5026,HUN,Hungary,2020-04-04,678.0,14.0,6.519147287940395
5027,HUN,Hungary,2020-04-05,733.0,15.0,6.597145701886651
5028,HUN,Hungary,2020-04-06,744.0,16.0,6.612041034833092
5029,HUN,Hungary,2020-04-07,817.0,17.0,6.705639094860003
5030,HUN,Hungary,2020-04-08,895.0,18.0,6.796823718274855
5031,HUN,Hungary,2020-04-09,980.0,19.0,6.887552571664617
5032,HUN,Hungary,2020-04-10,1190.0,20.0,7.081708586105575
5033,HUN,Hungary,2020-04-11,1310.0,21.0,7.177782416195197
5034,HUN,Hungary,2020-04-12,1410.0,22.0,7.251344983372214
5035,HUN,Hungary,2020-04-13,1458.0,23.0,7.284820912568604
5036,HUN,Hungary,2020-04-14,1512.0,24.0,7.321188556739478
5037,HUN,Hungary,2020-04-15,1579.0,25.0,7.364547014255642
5111,ISL,Iceland,2020-03-13,117.0,0.0,4.762173934797756
5112,ISL,Iceland,2020-03-14,117.0,1.0,4.762173934797756
5113,ISL,Iceland,2020-03-15,138.0,2.0,4.927253685157205
5114,ISL,Iceland,2020-03-16,178.0,3.0,5.181783550292085
5115,ISL,Iceland,2020-03-17,199.0,4.0,5.293304824724492
5116,ISL,Iceland,2020-03-18,247.0,5.0,5.5093883366279774
5117,ISL,Iceland,2020-03-19,250.0,6.0,5.521460917862246
5118,ISL,Iceland,2020-03-20,330.0,7.0,5.799092654460526
5119,ISL,Iceland,2020-03-21,409.0,8.0,6.013715156042802
5120,ISL,Iceland,2020-03-22,473.0,9.0,6.159095388491933
5121,ISL,Iceland,2020-03-23,568.0,10.0,6.342121418721152
5122,ISL,Iceland,2020-03-24,588.0,11.0,6.376726947898627
5123,ISL,Iceland,2020-03-25,648.0,12.0,6.473890696352274
5124,ISL,Iceland,2020-03-26,737.0,13.0,6.602587892189336
5125,ISL,Iceland,2020-03-27,802.0,14.0,6.687108607866515
5126,ISL,Iceland,2020-03-28,890.0,15.0,6.7912214627261855
5127,ISL,Iceland,2020-03-29,963.0,16.0,6.870053411798126
5128,ISL,Iceland,2020-03-30,1020.0,17.0,6.927557906278317
5129,ISL,Iceland,2020-03-31,1086.0,18.0,6.990256500493881
5130,ISL,Iceland,2020-04-01,1135.0,19.0,7.034387929915503
5131,ISL,Iceland,2020-04-02,1220.0,20.0,7.106606137727303
5132,ISL,Iceland,2020-04-03,1319.0,21.0,7.1846291527173145
5133,ISL,Iceland,2020-04-04,1364.0,22.0,7.218176838403408
5134,ISL,Iceland,2020-04-05,1417.0,23.0,7.256297239690681
5135,ISL,Iceland,2020-04-06,1486.0,24.0,7.303843225277705
5136,ISL,Iceland,2020-04-07,1562.0,25.0,7.3537223303996315
5137,ISL,Iceland,2020-04-08,1586.0,26.0,7.368970402194793
5138,ISL,Iceland,2020-04-09,1616.0,27.0,7.38770923908104
5139,ISL,Iceland,2020-04-10,1648.0,28.0,7.4073177104694174
5140,ISL,Iceland,2020-04-11,1675.0,29.0,7.423568444259167
5141,ISL,Iceland,2020-04-12,1689.0,30.0,7.4318919168078
5142,ISL,Iceland,2020-04-13,1701.0,31.0,7.438971592395862
5143,ISL,Iceland,2020-04-14,1711.0,32.0,7.444833273892193
5144,ISL,Iceland,2020-04-15,1720.0,33.0,7.450079569807499
5221,IND,India,2020-03-17,125.0,0.0,4.8283137373023015
5222,IND,India,2020-03-18,137.0,1.0,4.919980925828125
5223,IND,India,2020-03-19,165.0,2.0,5.10594547390058
5224,IND,India,2020-03-20,191.0,3.0,5.25227342804663
5225,IND,India,2020-03-21,231.0,4.0,5.442417710521793
5226,IND,India,2020-03-22,320.0,5.0,5.768320995793772
5227,IND,India,2020-03-23,439.0,6.0,6.0844994130751715
5228,IND,India,2020-03-24,492.0,7.0,6.198478716492308
5229,IND,India,2020-03-25,562.0,8.0,6.331501849893691
5230,IND,India,2020-03-26,649.0,9.0,6.47543271670409
5231,IND,India,2020-03-27,724.0,10.0,6.584791392385716
5232,IND,India,2020-03-28,873.0,11.0,6.771935555839602
5233,IND,India,2020-03-29,979.0,12.0,6.88653164253051
5234,IND,India,2020-03-30,1071.0,13.0,6.976348070447749
5235,IND,India,2020-03-31,1251.0,14.0,7.1316985104669115
5236,IND,India,2020-04-01,1397.0,15.0,7.242082359256962
5237,IND,India,2020-04-02,1965.0,16.0,7.583247524303362
5238,IND,India,2020-04-03,2301.0,17.0,7.741099090035366
5239,IND,India,2020-04-04,2902.0,18.0,7.973155433444133
5240,IND,India,2020-04-05,3374.0,19.0,8.123854263105914
5241,IND,India,2020-04-06,4067.0,20.0,8.310660905907225
5242,IND,India,2020-04-07,4421.0,21.0,8.394121193826242
5243,IND,India,2020-04-08,5194.0,22.0,8.555259392222693
5244,IND,India,2020-04-09,5734.0,23.0,8.654168646443315
5245,IND,India,2020-04-10,6412.0,24.0,8.765926513729443
5246,IND,India,2020-04-11,7447.0,25.0,8.915566545710645
5247,IND,India,2020-04-12,8356.0,26.0,9.030735122676456
5248,IND,India,2020-04-13,9152.0,27.0,9.12172771361958
5249,IND,India,2020-04-14,10363.0,28.0,9.245997049184217
5250,IND,India,2020-04-15,11438.0,29.0,9.344696424475261
5320,IDN,Indonesia,2020-03-16,117.0,0.0,4.762173934797756
5321,IDN,Indonesia,2020-03-17,134.0,1.0,4.897839799950911
5322,IDN,Indonesia,2020-03-18,172.0,2.0,5.147494476813453
5323,IDN,Indonesia,2020-03-19,172.0,3.0,5.147494476813453
5324,IDN,Indonesia,2020-03-20,227.0,4.0,5.424950017481403
5325,IDN,Indonesia,2020-03-21,309.0,5.0,5.733341276897746
5326,IDN,Indonesia,2020-03-22,450.0,6.0,6.1092475827643655
5327,IDN,Indonesia,2020-03-23,514.0,7.0,6.2422232654551655
5328,IDN,Indonesia,2020-03-24,579.0,8.0,6.361302477572996
5329,IDN,Indonesia,2020-03-25,686.0,9.0,6.530877627725885
5330,IDN,Indonesia,2020-03-26,790.0,10.0,6.672032945461067
5331,IDN,Indonesia,2020-03-27,893.0,11.0,6.794586580876499
5332,IDN,Indonesia,2020-03-28,1046.0,12.0,6.952728644624869
5333,IDN,Indonesia,2020-03-29,1155.0,13.0,7.051855622955894
5334,IDN,Indonesia,2020-03-30,1285.0,14.0,7.158513997329321
5335,IDN,Indonesia,2020-03-31,1414.0,15.0,7.254177846456518
5336,IDN,Indonesia,2020-04-01,1528.0,16.0,7.331714969726466
5337,IDN,Indonesia,2020-04-02,1677.0,17.0,7.424761761823209
5338,IDN,Indonesia,2020-04-03,1790.0,18.0,7.489970898834801
5339,IDN,Indonesia,2020-04-04,1986.0,19.0,7.593877844605118
5340,IDN,Indonesia,2020-04-05,2092.0,20.0,7.645875825184813
5341,IDN,Indonesia,2020-04-06,2273.0,21.0,7.728855823852543
5342,IDN,Indonesia,2020-04-07,2491.0,22.0,7.820439515262181
5343,IDN,Indonesia,2020-04-08,2738.0,23.0,7.914983005848394
5344,IDN,Indonesia,2020-04-09,2956.0,24.0,7.991592282068092
5345,IDN,Indonesia,2020-04-10,3293.0,25.0,8.099554282376364
5346,IDN,Indonesia,2020-04-11,3512.0,26.0,8.163940954755008
5347,IDN,Indonesia,2020-04-12,3842.0,27.0,8.253748343328501
5348,IDN,Indonesia,2020-04-13,4241.0,28.0,8.352554369474591
5349,IDN,Indonesia,2020-04-14,4557.0,29.0,8.424419791263883
5350,IDN,Indonesia,2020-04-15,4839.0,30.0,8.48446336679332
5480,IRN,Iran,2020-02-27,139.0,0.0,4.9344739331306915
5481,IRN,Iran,2020-02-28,245.0,1.0,5.501258210544727
5482,IRN,Iran,2020-02-29,388.0,2.0,5.961005339623274
5483,IRN,Iran,2020-03-01,593.0,3.0,6.385194398997726
5484,IRN,Iran,2020-03-02,978.0,4.0,6.885509670034818
5485,IRN,Iran,2020-03-03,1501.0,5.0,7.313886831633462
5486,IRN,Iran,2020-03-04,2336.0,6.0,7.756195343948118
5487,IRN,Iran,2020-03-05,2922.0,7.0,7.980023592310645
5488,IRN,Iran,2020-03-06,3513.0,8.0,8.164225652265827
5489,IRN,Iran,2020-03-07,4747.0,9.0,8.465268118551318
5490,IRN,Iran,2020-03-08,5823.0,10.0,8.66957087183712
5491,IRN,Iran,2020-03-09,6566.0,11.0,8.789660098061537
5492,IRN,Iran,2020-03-10,7161.0,12.0,8.87640491500694
5493,IRN,Iran,2020-03-11,8042.0,13.0,8.992433087457218
5494,IRN,Iran,2020-03-12,9000.0,14.0,9.104979856318357
5495,IRN,Iran,2020-03-13,10075.0,15.0,9.217812386814884
5496,IRN,Iran,2020-03-14,11364.0,16.0,9.338205742974079
5497,IRN,Iran,2020-03-15,12729.0,17.0,9.451638133870434
5498,IRN,Iran,2020-03-16,13938.0,18.0,9.542374201998465
5499,IRN,Iran,2020-03-17,14991.0,19.0,9.615205300012315
5500,IRN,Iran,2020-03-18,16169.0,20.0,9.690851107739814
5501,IRN,Iran,2020-03-19,17361.0,21.0,9.761981590241948
5502,IRN,Iran,2020-03-20,18407.0,22.0,9.820486306032722
5503,IRN,Iran,2020-03-21,19644.0,23.0,9.885527227159136
5504,IRN,Iran,2020-03-22,20610.0,24.0,9.933531673884504
5505,IRN,Iran,2020-03-23,21638.0,25.0,9.98220630724752
5506,IRN,Iran,2020-03-24,23049.0,26.0,10.045377663535744
5507,IRN,Iran,2020-03-25,24811.0,27.0,10.119042382201663
5508,IRN,Iran,2020-03-26,27017.0,28.0,10.204221576482523
5509,IRN,Iran,2020-03-27,29406.0,29.0,10.288954014137602
5510,IRN,Iran,2020-03-28,32332.0,30.0,10.383812730853736
5511,IRN,Iran,2020-03-29,35408.0,31.0,10.47469306229083
5512,IRN,Iran,2020-03-30,38309.0,32.0,10.553440134508799
5513,IRN,Iran,2020-03-31,41495.0,33.0,10.633328217032549
5514,IRN,Iran,2020-04-01,44606.0,34.0,10.705623658107903
5515,IRN,Iran,2020-04-02,47593.0,35.0,10.770440970581772
5516,IRN,Iran,2020-04-03,50468.0,36.0,10.829094751047633
5517,IRN,Iran,2020-04-04,50468.0,37.0,10.829094751047633
5518,IRN,Iran,2020-04-05,55743.0,38.0,10.928507120900864
5519,IRN,Iran,2020-04-06,58226.0,39.0,10.97208726935817
5520,IRN,Iran,2020-04-07,60500.0,40.0,11.010398644018933
5521,IRN,Iran,2020-04-08,62589.0,41.0,11.044344822797983
5522,IRN,Iran,2020-04-09,64586.0,42.0,11.075752948017643
5523,IRN,Iran,2020-04-10,66220.0,43.0,11.100737811101236
5524,IRN,Iran,2020-04-11,68192.0,44.0,11.130082534898344
5525,IRN,Iran,2020-04-12,70029.0,45.0,11.156664720953149
5526,IRN,Iran,2020-04-13,71686.0,46.0,11.180050749502858
5527,IRN,Iran,2020-04-14,73303.0,47.0,11.202356814731635
5528,IRN,Iran,2020-04-15,74877.0,48.0,11.223602046246322
5603,IRQ,Iraq,2020-03-16,124.0,0.0,4.820281565605037
5604,IRQ,Iraq,2020-03-17,124.0,1.0,4.820281565605037
5605,IRQ,Iraq,2020-03-18,154.0,2.0,5.0369526024136295
5606,IRQ,Iraq,2020-03-19,164.0,3.0,5.099866427824199
5607,IRQ,Iraq,2020-03-20,177.0,4.0,5.176149732573829
5608,IRQ,Iraq,2020-03-21,193.0,5.0,5.262690188904886
5609,IRQ,Iraq,2020-03-22,214.0,6.0,5.365976015021851
5610,IRQ,Iraq,2020-03-23,233.0,7.0,5.4510384535657
5611,IRQ,Iraq,2020-03-24,266.0,8.0,5.583496308781699
5612,IRQ,Iraq,2020-03-25,316.0,9.0,5.755742213586912
5613,IRQ,Iraq,2020-03-26,346.0,10.0,5.846438775057725
5614,IRQ,Iraq,2020-03-27,382.0,11.0,5.945420608606575
5615,IRQ,Iraq,2020-03-28,458.0,12.0,6.126869184114185
5616,IRQ,Iraq,2020-03-29,506.0,13.0,6.226536669287466
5617,IRQ,Iraq,2020-03-30,547.0,14.0,6.304448802421981
5618,IRQ,Iraq,2020-03-31,630.0,15.0,6.4457198193855785
5619,IRQ,Iraq,2020-04-01,694.0,16.0,6.542471960506805
5620,IRQ,Iraq,2020-04-02,694.0,17.0,6.542471960506805
5621,IRQ,Iraq,2020-04-03,772.0,18.0,6.648984550024776
5622,IRQ,Iraq,2020-04-04,772.0,19.0,6.648984550024776
5623,IRQ,Iraq,2020-04-05,878.0,20.0,6.777646593635117
5624,IRQ,Iraq,2020-04-06,961.0,21.0,6.8679744089702925
5625,IRQ,Iraq,2020-04-07,1031.0,22.0,6.93828448401696
5626,IRQ,Iraq,2020-04-08,1031.0,23.0,6.93828448401696
5627,IRQ,Iraq,2020-04-09,1202.0,24.0,7.091742115095153
5628,IRQ,Iraq,2020-04-10,1232.0,25.0,7.116394144093465
5629,IRQ,Iraq,2020-04-11,1279.0,26.0,7.153833801578843
5630,IRQ,Iraq,2020-04-12,1318.0,27.0,7.183870715062453
5631,IRQ,Iraq,2020-04-13,1352.0,28.0,7.20934025660291
5632,IRQ,Iraq,2020-04-14,1378.0,29.0,7.228388451573604
5633,IRQ,Iraq,2020-04-15,1400.0,30.0,7.24422751560335
5707,IRL,Ireland,2020-03-15,129.0,0.0,4.859812404361672
5708,IRL,Ireland,2020-03-16,169.0,1.0,5.1298987149230735
5709,IRL,Ireland,2020-03-17,223.0,2.0,5.407171771460119
5710,IRL,Ireland,2020-03-18,292.0,3.0,5.676753802268282
5711,IRL,Ireland,2020-03-19,366.0,4.0,5.902633333401366
5712,IRL,Ireland,2020-03-20,557.0,5.0,6.322565239927284
5713,IRL,Ireland,2020-03-21,683.0,6.0,6.52649485957079
5714,IRL,Ireland,2020-03-22,785.0,7.0,6.665683717782408
5715,IRL,Ireland,2020-03-23,906.0,8.0,6.80903930604298
5716,IRL,Ireland,2020-03-24,1125.0,9.0,7.025538314638521
5717,IRL,Ireland,2020-03-25,1329.0,10.0,7.192182058713246
5718,IRL,Ireland,2020-03-26,1564.0,11.0,7.355001921105257
5719,IRL,Ireland,2020-03-27,1819.0,12.0,7.506042178518122
5720,IRL,Ireland,2020-03-28,2121.0,13.0,7.659642954564682
5721,IRL,Ireland,2020-03-29,2415.0,14.0,7.789454566086673
5722,IRL,Ireland,2020-03-30,2615.0,15.0,7.869019376499023
5723,IRL,Ireland,2020-03-31,2910.0,16.0,7.975908360165538
5724,IRL,Ireland,2020-04-01,3235.0,17.0,8.081784206935001
5725,IRL,Ireland,2020-04-02,3447.0,18.0,8.145259566516865
5726,IRL,Ireland,2020-04-03,3849.0,19.0,8.255568653283746
5727,IRL,Ireland,2020-04-04,4273.0,20.0,8.360071435644025
5728,IRL,Ireland,2020-04-05,4604.0,21.0,8.434680769841773
5729,IRL,Ireland,2020-04-06,5111.0,22.0,8.53915035876828
5730,IRL,Ireland,2020-04-07,5364.0,23.0,8.587465244401569
5731,IRL,Ireland,2020-04-08,5709.0,24.0,8.64979915596426
5732,IRL,Ireland,2020-04-09,6224.0,25.0,8.736168065858228
5733,IRL,Ireland,2020-04-10,7393.0,26.0,8.9082888855571
5734,IRL,Ireland,2020-04-11,8089.0,27.0,8.998260393017953
5735,IRL,Ireland,2020-04-12,8928.0,28.0,9.096947684621092
5736,IRL,Ireland,2020-04-13,9655.0,29.0,9.175231194862615
5737,IRL,Ireland,2020-04-14,10647.0,30.0,9.273033441314606
5738,IRL,Ireland,2020-04-15,11479.0,31.0,9.348274558065496
5753,IMN,Isle of Man,2020-04-04,114.0,0.0,4.736198448394496
5754,IMN,Isle of Man,2020-04-05,126.0,1.0,4.836281906951478
5755,IMN,Isle of Man,2020-04-06,127.0,2.0,4.844187086458591
5756,IMN,Isle of Man,2020-04-07,139.0,3.0,4.9344739331306915
5757,IMN,Isle of Man,2020-04-08,150.0,4.0,5.0106352940962555
5758,IMN,Isle of Man,2020-04-09,158.0,5.0,5.062595033026967
5759,IMN,Isle of Man,2020-04-10,190.0,6.0,5.247024072160486
5760,IMN,Isle of Man,2020-04-11,201.0,7.0,5.303304908059076
5761,IMN,Isle of Man,2020-04-12,226.0,8.0,5.420534999272286
5762,IMN,Isle of Man,2020-04-13,228.0,9.0,5.429345628954441
5763,IMN,Isle of Man,2020-04-14,242.0,10.0,5.488937726156687
5764,IMN,Isle of Man,2020-04-15,242.0,11.0,5.488937726156687
5836,ISR,Israel,2020-03-14,116.0,0.0,4.7535901911063645
5837,ISR,Israel,2020-03-15,178.0,1.0,5.181783550292085
5838,ISR,Israel,2020-03-16,250.0,2.0,5.521460917862246
5839,ISR,Israel,2020-03-17,260.0,3.0,5.560681631015528
5840,ISR,Israel,2020-03-18,427.0,4.0,6.056784013228625
5841,ISR,Israel,2020-03-19,433.0,5.0,6.07073772800249
5842,ISR,Israel,2020-03-20,677.0,6.0,6.517671272912275
5843,ISR,Israel,2020-03-21,712.0,7.0,6.568077911411976
5844,ISR,Israel,2020-03-22,883.0,8.0,6.78332520060396
5845,ISR,Israel,2020-03-23,1071.0,9.0,6.976348070447749
5846,ISR,Israel,2020-03-24,1442.0,10.0,7.273786317844895
5847,ISR,Israel,2020-03-25,1930.0,11.0,7.5652752818989315
5848,ISR,Israel,2020-03-26,2369.0,12.0,7.7702232041587855
5849,ISR,Israel,2020-03-27,2666.0,13.0,7.888334500738654
5850,ISR,Israel,2020-03-28,3035.0,14.0,8.017966703493599
5851,ISR,Israel,2020-03-29,3619.0,15.0,8.193953023563742
5852,ISR,Israel,2020-03-30,4247.0,16.0,8.353968130313271
5853,ISR,Israel,2020-03-31,4473.0,17.0,8.405814603432848
5854,ISR,Israel,2020-04-01,4916.0,18.0,8.500250470685925
5855,ISR,Israel,2020-04-02,5591.0,19.0,8.628913441026645
5856,ISR,Israel,2020-04-03,6252.0,20.0,8.740656691541368
5857,ISR,Israel,2020-04-04,7428.0,21.0,8.913011922472597
5858,ISR,Israel,2020-04-05,8018.0,22.0,8.989444293202451
5859,ISR,Israel,2020-04-06,8430.0,23.0,9.039552050995901
5860,ISR,Israel,2020-04-07,8904.0,24.0,9.094255892955381
5861,ISR,Israel,2020-04-08,9248.0,25.0,9.13216259091216
5862,ISR,Israel,2020-04-09,9404.0,26.0,9.14889040965996
5863,ISR,Israel,2020-04-10,9968.0,27.0,9.207135241027235
5864,ISR,Israel,2020-04-11,10408.0,28.0,9.250330020192342
5865,ISR,Israel,2020-04-12,10743.0,29.0,9.282009658666542
5866,ISR,Israel,2020-04-13,11145.0,30.0,9.31874624581997
5867,ISR,Israel,2020-04-14,11586.0,31.0,9.35755275165657
5868,ISR,Israel,2020-04-15,12046.0,32.0,9.396487933603666
5924,ITA,Italy,2020-02-24,132.0,0.0,4.882801922586371
5925,ITA,Italy,2020-02-25,229.0,1.0,5.43372200355424
5926,ITA,Italy,2020-02-26,322.0,2.0,5.7745515455444085
5927,ITA,Italy,2020-02-27,400.0,3.0,5.991464547107982
5928,ITA,Italy,2020-02-28,650.0,4.0,6.476972362889683
5929,ITA,Italy,2020-02-29,888.0,5.0,6.78897174299217
5930,ITA,Italy,2020-03-01,1128.0,6.0,7.028201432058005
5931,ITA,Italy,2020-03-02,1689.0,7.0,7.4318919168078
5932,ITA,Italy,2020-03-03,2036.0,8.0,7.618742377670413
5933,ITA,Italy,2020-03-04,2502.0,9.0,7.824845691026856
5934,ITA,Italy,2020-03-05,3089.0,10.0,8.035602692918582
5935,ITA,Italy,2020-03-06,3858.0,11.0,8.257904193465674
5936,ITA,Italy,2020-03-07,4636.0,12.0,8.441607204459642
5937,ITA,Italy,2020-03-08,5883.0,13.0,8.679822114864455
5938,ITA,Italy,2020-03-09,7375.0,14.0,8.905851181208021
5939,ITA,Italy,2020-03-10,9172.0,15.0,9.123910643977796
5940,ITA,Italy,2020-03-11,10149.0,16.0,9.225130457448818
5941,ITA,Italy,2020-03-12,12462.0,17.0,9.430439293104167
5942,ITA,Italy,2020-03-13,15113.0,18.0,9.62331057957012
5943,ITA,Italy,2020-03-14,17660.0,19.0,9.77905747415795
5944,ITA,Italy,2020-03-15,21157.0,20.0,9.959726098983317
5945,ITA,Italy,2020-03-16,23980.0,21.0,10.084975428581505
5946,ITA,Italy,2020-03-17,27980.0,22.0,10.239245248219472
5947,ITA,Italy,2020-03-18,31506.0,23.0,10.357933282865915
5948,ITA,Italy,2020-03-19,35713.0,24.0,10.483270047141055
5949,ITA,Italy,2020-03-20,41035.0,25.0,10.622180640063812
5950,ITA,Italy,2020-03-21,47021.0,26.0,10.758349589413635
5951,ITA,Italy,2020-03-22,53578.0,27.0,10.88889381504096
5952,ITA,Italy,2020-03-23,59138.0,28.0,10.987628974775781
5953,ITA,Italy,2020-03-24,63927.0,29.0,11.065497086334029
5954,ITA,Italy,2020-03-25,69176.0,30.0,11.144409260640266
5955,ITA,Italy,2020-03-26,74386.0,31.0,11.217023031071593
5956,ITA,Italy,2020-03-27,80539.0,32.0,11.296496818137651
5957,ITA,Italy,2020-03-28,86498.0,33.0,11.367876571265384
5958,ITA,Italy,2020-03-29,92472.0,34.0,11.434661174974103
5959,ITA,Italy,2020-03-30,97689.0,35.0,11.489544242132316
5960,ITA,Italy,2020-03-31,101739.0,36.0,11.53016598935263
5961,ITA,Italy,2020-04-01,105792.0,37.0,11.569230181180696
5962,ITA,Italy,2020-04-02,110574.0,38.0,11.613440259060091
5963,ITA,Italy,2020-04-03,115242.0,39.0,11.654789544132907
5964,ITA,Italy,2020-04-04,119827.0,40.0,11.693804314896258
5965,ITA,Italy,2020-04-05,124632.0,41.0,11.733120674192264
5966,ITA,Italy,2020-04-06,128948.0,42.0,11.767164501301657
5967,ITA,Italy,2020-04-07,132547.0,43.0,11.79469257849235
5968,ITA,Italy,2020-04-08,135586.0,44.0,11.81736140432056
5969,ITA,Italy,2020-04-09,139422.0,45.0,11.845260584081668
5970,ITA,Italy,2020-04-10,143626.0,46.0,11.87496797770297
5971,ITA,Italy,2020-04-11,147577.0,47.0,11.902105352448023
5972,ITA,Italy,2020-04-12,152271.0,48.0,11.933417107095016
5973,ITA,Italy,2020-04-13,156363.0,49.0,11.959935506215542
5974,ITA,Italy,2020-04-14,159516.0,50.0,11.9798995096556
5975,ITA,Italy,2020-04-15,162488.0,51.0,11.998359431871322
6009,JAM,Jamaica,2020-04-15,105.0,0.0,4.653960350157523
6063,JPN,Japan,2020-02-22,105.0,0.0,4.653960350157523
6064,JPN,Japan,2020-02-23,132.0,1.0,4.882801922586371
6065,JPN,Japan,2020-02-24,144.0,2.0,4.969813299576001
6066,JPN,Japan,2020-02-25,144.0,3.0,4.969813299576001
6067,JPN,Japan,2020-02-26,164.0,4.0,5.099866427824199
6068,JPN,Japan,2020-02-27,186.0,5.0,5.225746673713202
6069,JPN,Japan,2020-02-28,210.0,6.0,5.3471075307174685
6070,JPN,Japan,2020-02-29,230.0,7.0,5.438079308923196
6071,JPN,Japan,2020-03-01,239.0,8.0,5.476463551931511
6072,JPN,Japan,2020-03-02,254.0,9.0,5.537334267018537
6073,JPN,Japan,2020-03-03,254.0,10.0,5.537334267018537
6074,JPN,Japan,2020-03-04,268.0,11.0,5.5909869805108565
6075,JPN,Japan,2020-03-05,317.0,12.0,5.75890177387728
6076,JPN,Japan,2020-03-06,349.0,13.0,5.855071922202427
6077,JPN,Japan,2020-03-07,408.0,14.0,6.0112671744041615
6078,JPN,Japan,2020-03-08,455.0,15.0,6.12029741895095
6079,JPN,Japan,2020-03-09,488.0,16.0,6.1903154058531475
6080,JPN,Japan,2020-03-10,514.0,17.0,6.2422232654551655
6081,JPN,Japan,2020-03-11,568.0,18.0,6.342121418721152
6082,JPN,Japan,2020-03-12,619.0,19.0,6.428105272684596
6083,JPN,Japan,2020-03-13,675.0,20.0,6.51471269087253
6084,JPN,Japan,2020-03-14,737.0,21.0,6.602587892189336
6085,JPN,Japan,2020-03-15,780.0,22.0,6.659293919683638
6086,JPN,Japan,2020-03-16,814.0,23.0,6.70196036600254
6087,JPN,Japan,2020-03-17,824.0,24.0,6.714170529909472
6088,JPN,Japan,2020-03-18,829.0,25.0,6.720220155135295
6089,JPN,Japan,2020-03-19,873.0,26.0,6.771935555839602
6090,JPN,Japan,2020-03-20,950.0,27.0,6.856461984594587
6091,JPN,Japan,2020-03-21,1007.0,28.0,6.914730892718563
6092,JPN,Japan,2020-03-22,1046.0,29.0,6.952728644624869
6093,JPN,Japan,2020-03-23,1089.0,30.0,6.9930151229329605
6094,JPN,Japan,2020-03-24,1128.0,31.0,7.028201432058005
6095,JPN,Japan,2020-03-25,1193.0,32.0,7.084226422097916
6096,JPN,Japan,2020-03-26,1268.0,33.0,7.145196134997171
6097,JPN,Japan,2020-03-27,1364.0,34.0,7.218176838403408
6098,JPN,Japan,2020-03-28,1499.0,35.0,7.312553498102598
6099,JPN,Japan,2020-03-29,1693.0,36.0,7.4342573821331355
6100,JPN,Japan,2020-03-30,1866.0,37.0,7.531552381407289
6101,JPN,Japan,2020-03-31,1953.0,38.0,7.577121930876679
6102,JPN,Japan,2020-04-01,1953.0,39.0,7.577121930876679
6103,JPN,Japan,2020-04-02,2178.0,40.0,7.686162303492906
6104,JPN,Japan,2020-04-03,2617.0,41.0,7.869783902530146
6105,JPN,Japan,2020-04-04,2935.0,42.0,7.984462732262196
6106,JPN,Japan,2020-04-05,3271.0,43.0,8.092851027538384
6107,JPN,Japan,2020-04-06,3654.0,44.0,8.203577736937952
6108,JPN,Japan,2020-04-07,3817.0,45.0,8.247220052745229
6109,JPN,Japan,2020-04-08,3906.0,46.0,8.270269111436624
6110,JPN,Japan,2020-04-09,4257.0,47.0,8.356319965828153
6111,JPN,Japan,2020-04-10,4667.0,48.0,8.448271745949816
6112,JPN,Japan,2020-04-11,5347.0,49.0,8.584290934948731
6113,JPN,Japan,2020-04-12,6748.0,50.0,8.817001443665859
6114,JPN,Japan,2020-04-13,7255.0,51.0,8.889446165318288
6115,JPN,Japan,2020-04-14,7645.0,52.0,8.941807118363164
6116,JPN,Japan,2020-04-15,8100.0,53.0,8.99961934066053
6132,JEY,Jersey,2020-04-04,118.0,0.0,4.770684624465665
6133,JEY,Jersey,2020-04-05,123.0,1.0,4.812184355372417
6134,JEY,Jersey,2020-04-06,155.0,2.0,5.043425116919247
6135,JEY,Jersey,2020-04-07,169.0,3.0,5.1298987149230735
6136,JEY,Jersey,2020-04-08,170.0,4.0,5.135798437050262
6137,JEY,Jersey,2020-04-09,170.0,5.0,5.135798437050262
6138,JEY,Jersey,2020-04-10,183.0,6.0,5.209486152841421
6139,JEY,Jersey,2020-04-11,198.0,7.0,5.288267030694535
6140,JEY,Jersey,2020-04-12,198.0,8.0,5.288267030694535
